	colon_polyA_3	colon_polyA_4	colon_polyA_1	colon_polyA_2	colon_total_3	colon_total_4	colon_total_1	colon_total_2	pbmc_polyA_3	pbmc_polyA_4	pbmc_polyA_1	pbmc_polyA_2	pbmc_total_3	pbmc_total_4	pbmc_total_1	pbmc_total_2
TRIM31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM31	29571	29107	33973	30898	68872	69732	66416	72045	678	1218	1456	1376	1967	712	1409	929
TRIM40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM40	20158	19794	21879	17688	28741	29815	30962	30609	831	1060	1208	1016	825	1359	947	1287
TRIM10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM10	16240	15698	16843	15353	30901	28279	29729	30295	21354	21296	23954	21535	13152	9776	8899	12677
TRIM15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM15	71116	65481	65920	64274	106736	114724	109669	122133	1059	623	1348	572	1430	1470	1678	1314
TRIM26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM26	86078	81504	92239	88324	210462	224451	222648	237987	17385	14915	16975	21748	243116	259775	244831	276375
TRIM39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM39	32651	29137	32079	29189	53295	49579	51795	54778	28793	30205	32547	29411	103661	109459	96869	104663
RPP21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPP21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPP21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPP21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPP21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPP21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPP21	14500	15138	15180	13577	38427	50256	46734	50690	5494	5255	7203	5677	60295	62239	62030	61962
GNL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GNL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GNL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GNL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GNL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GNL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GNL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GNL1	52613	52923	53115	52493	105556	113096	107675	114606	27149	32994	29504	29028	139378	133620	143243	147468
DHX16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHX16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHX16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHX16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHX16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHX16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHX16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHX16	111500	96496	102104	102974	147986	175824	168395	167844	49488	48997	58622	55311	205297	231600	215186	226708
PPP1R18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPP1R18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPP1R18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPP1R18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPP1R18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPP1R18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPP1R18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPP1R18	35288	28851	31356	30275	70928	82666	72019	80693	34295	33217	39297	38355	2067961	2120218	2078037	2135911
NRM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NRM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NRM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NRM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NRM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NRM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NRM	3640	3410	4395	3417	14752	17075	16249	17195	2675	4382	4891	4002	102887	102448	107153	103676
MDC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MDC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MDC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MDC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MDC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MDC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MDC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MDC1	18129	14205	18391	19308	50922	49237	53133	53611	15737	17705	17280	16750	102158	107090	94184	100157
TUBB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TUBB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TUBB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TUBB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TUBB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TUBB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TUBB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TUBB	228907	221995	240080	247052	583782	613412	613273	643549	104724	94423	130377	120017	921492	895748	834240	902456
FLOT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FLOT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FLOT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FLOT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FLOT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FLOT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FLOT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FLOT1	92693	90157	90603	82311	259853	294837	277409	307130	66972	65227	77324	79183	943666	927827	986906	956913
DDR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDR1	230177	222170	221974	195366	396896	491024	474993	519458	3736	4538	5305	5338	34731	32718	34563	31611
MUC21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MUC21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MUC21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MUC21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MUC21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MUC21	0	0	0	0	0	0	0	0	833	747	386	602	0	0	0	0
MICB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MICB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MICB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MICB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MICB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MICB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MICB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MICB	11168	10820	10260	11497	16799	18806	17071	20469	22293	23908	30098	27719	82165	80971	84146	83269
MCCD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MCCD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MCCD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MCCD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MCCD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MCCD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MCCD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MCCD1	457	300	240	326	21	47	32	65	537	529	893	809	71	32	25	196
DDX39B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDX39B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDX39B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDX39B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDX39B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDX39B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDX39B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDX39B	269034	254367	258706	263235	830975	869296	864744	864156	124048	118649	134884	128681	1852341	1875200	1773744	1707635
TNF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNF	1113	1013	1500	1166	2457	3619	2285	1703	2651	2869	2718	1982	36717	35428	33307	38235
LTB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTB	1422	2079	2001	2476	6046	7503	6898	6379	78563	81037	89711	91484	1095283	1152731	1229195	1081587
LST1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LST1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LST1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LST1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LST1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LST1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LST1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LST1	5639	5527	4345	5850	10003	9647	9646	11464	156150	153142	163695	165477	1572860	1449177	1535781	1533186
NCR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCR3	226	10	374	10	505	664	500	553	7554	7256	8659	9075	103092	101090	104332	101173
MSH5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSH5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSH5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSH5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSH5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSH5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSH5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSH5	19175	18273	18439	18667	30749	32320	33401	37402	9509	8696	10379	12007	34473	38170	38484	32629
SAPCD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAPCD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAPCD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAPCD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAPCD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAPCD1	7543	9213	6861	10660	27131	29674	26486	28280	1907	1563	2111	2130	19571	19467	20198	20501
VWA7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VWA7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VWA7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VWA7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VWA7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VWA7	19151	17405	19207	17698	29701	34163	32190	39907	1097	1007	1100	844	7106	6813	9028	6648
VARS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VARS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VARS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VARS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VARS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VARS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VARS1	46950	48558	52632	41656	85909	108333	101876	116363	8041	12031	12249	10932	154164	165167	151858	163510
LSM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LSM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LSM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LSM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LSM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LSM2	20495	14238	15671	17067	40852	39781	36875	39834	1073	1104	1785	530	73197	66429	69004	70853
HSPA1L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSPA1L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSPA1L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSPA1L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSPA1L	4032	3271	3807	3543	5284	5851	4978	6108	8798	9848	8098	8545	29881	42332	46349	42420
HSPA1A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSPA1A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSPA1A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSPA1A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSPA1A	156525	150005	154042	34038	61575	70879	63584	70236	114203	114079	51320	134385	517478	1189492	1178861	1179982
HSPA1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSPA1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSPA1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSPA1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSPA1B	73636	76130	76325	158932	225481	271242	246338	280422	30841	30323	121083	34228	858218	217182	223559	212220
SNHG32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNHG32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNHG32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNHG32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NEU1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NEU1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NEU1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NEU1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NEU1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NEU1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NEU1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NEU1	112104	111297	108228	98177	164487	191689	187243	193226	38280	40415	41301	39999	155865	160445	172695	162545
SLC44A4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC44A4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC44A4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC44A4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC44A4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC44A4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC44A4	382796	391878	407502	372842	959952	1085251	1080766	1147537	1564	2019	2367	2081	12372	12160	12505	10580
EHMT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EHMT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EHMT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EHMT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EHMT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EHMT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EHMT2	65674	74452	68241	64900	101129	122537	116417	125566	16196	15557	22520	18360	191242	194927	203697	203009
TNXB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNXB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNXB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNXB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNXB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNXB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNXB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNXB	360514	320307	361177	304284	206719	243108	236996	264721	5003	5919	5178	6602	9008	15101	14950	15507
PRRT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRRT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRRT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRRT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRRT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRRT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRRT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRRT1	3514	2660	3003	2963	12244	12177	11774	13998	2247	2161	1664	1319	9412	7109	7279	9803
EGFL8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EGFL8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EGFL8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EGFL8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EGFL8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EGFL8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EGFL8	7298	9894	11165	15883	42537	39287	34350	38558	1932	3203	3477	3046	31574	24400	23656	23577
PPT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPT2	19424	16792	18252	18153	38816	45686	41264	44721	3761	3020	4356	3644	21313	24145	24541	27593
AGPAT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGPAT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGPAT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGPAT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGPAT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGPAT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGPAT1	91049	88581	92074	86563	286584	306684	298118	300661	6268	6361	6500	7424	327574	331929	326923	328271
RNF5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF5	99073	104015	105944	98512	241986	267477	258793	271604	15422	14254	17582	14631	132871	127275	130748	133867
AGER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGER	5582	4725	5820	5707	12004	12476	12969	11927	7731	8726	9918	9484	185962	182131	190643	193442
PBX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PBX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PBX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PBX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PBX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PBX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PBX2	37594	38711	40701	44720	156655	164195	160116	161669	61988	63100	89349	74502	717703	666724	645885	653431
GPSM3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPSM3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPSM3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPSM3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPSM3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPSM3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPSM3	13765	12330	12085	12749	50114	53486	52373	50136	24524	20622	23518	20604	2639767	2516510	2664494	2624082
NOTCH4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOTCH4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOTCH4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOTCH4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOTCH4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOTCH4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOTCH4	16222	15476	15103	13229	30678	31943	30235	34949	4435	4367	5215	5103	18500	15331	14846	18990
TSBP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSBP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSBP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSBP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSBP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSBP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSBP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSBP1	179	243	347	147	0	0	0	0	1925	1625	1965	1609	0	39	0	196
BTNL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BTNL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BTNL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BTNL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BTNL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BTNL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BTNL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BTNL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BTNL2	619	954	667	945	652	1007	887	665	979	759	531	550	30	17	149	196
HLA-DRB3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DRB3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DRB3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DQA2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DQA2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DQA2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DQA2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DQA2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DQA2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DQA2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DQA2	17472	17241	17201	14842	32719	30291	28303	32257	28150	25961	23324	26923	175280	187584	207609	198091
